feature	baseMean	log2FoldChange	stat	pvalue	padj	symbol
RASL10A	0.210491409597085	0.0509645703509878	0.0525214533002875	0.958113201662371	NA	RASL10A
RASL11A	0.57624061522071	0.610125195762884	0.736668235561435	0.461324128071622	NA	RASL11A
RASSF1-AS1	0.224936459917028	0.0509645703509878	0.212661849565399	0.831590725692547	NA	RASSF1-AS1
RASSF10	0.344532167653695	0.0509645703509877	0.0525215622098677	0.95811311488487	NA	RASSF10
RASSF3;RP11-338E21.2	0.0254620043163628	0.288100569731112	-0.107582940997331	0.914326529553871	NA	RASSF3;RP11-338E21.2
RASSF5	0.640153409223033	0.0509645703509878	0.386708578991408	0.698971964248412	NA	RASSF5
RASSF5;RP11-534L20.4	0.028881261253314	-0.147810592744453	0.0525321444071169	0.958104683152963	NA	RASSF5;RP11-534L20.4
RASSF7	1.32045300273802	0.206256543049773	0.964027056578453	0.335032361077906	NA	RASSF7
RASSF8-AS1	1.44127615658652	-0.316610805360234	-0.265705516990031	0.790466014134275	NA	RASSF8-AS1
RASSF9	0.243345711808953	-1.42638673854384	0.403166138015895	0.686826008545224	NA	RASSF9
RBAK-RBAKDN	0.0931740600214611	0.0509645703509877	0.0525293270521719	0.958106927977566	NA	RBAK-RBAKDN
RBBP4P3	0.476270347890364	0.0509645703509879	0.0885135900611958	0.929468483427429	NA	RBBP4P3
RBBP4P5	0.558525511775023	0.206256543049773	-0.494277482249278	0.621110225656954	NA	RBBP4P5
RBBP8NL	0.0883100532609423	-0.0927338326458898	0.403174862845085	0.686819590533869	NA	RBBP8NL
RBFOX2;NDUFA9P1	0.0509240086327257	0.0509645703509877	-0.23094185316198	0.817359975336779	NA	RBFOX2;NDUFA9P1
RBFOX3	0.472748028337022	0.0509645703509878	-0.662789743178111	0.507465223571462	NA	RBFOX3
RBM15B	26.6992068489202	0.038258935286713	-2.93592693174007	NA	NA	RBM15B
RBM17P3	0.0490233999462287	-0.104327402347798	0.0525322152944093	0.958104626671075	NA	RBM17P3
RBM24	1.04215734841982	0.332060732213159	1.30231553081178	0.192808544642338	NA	RBM24
RBM26-AS1	0.430807147255578	0.0509645703509877	0.456628227126337	0.647938286854679	NA	RBM26-AS1
RBM26;RNA5SP33	0.028881261253314	-0.847944045755754	0.0525321444071169	0.958104683152963	NA	RBM26;RNA5SP33
RBM38	0.424760150487743	0.206256543049773	-0.182311880663903	0.855337975510348	NA	RBM38
RBM4;RP11-658F2.8	0.112150769763832	-0.838773883469914	-0.107588143764666	0.914322402301142	NA	RBM4;RP11-658F2.8
RBM44	0.186343907207632	1.75230690003021	0.0525254671720792	0.958110003470532	NA	RBM44
RBM46	0.585875728624515	0.0509645703509877	-1.05290392642088	0.292385026387581	NA	RBM46
RBM48P1	0.0629899551351418	0.206256543049773	0.0525322152944092	0.958104626671075	NA	RBM48P1
RBM5-AS1	0.28881261253314	0.424838304698122	0.0525238276640508	0.958111309805448	NA	RBM5-AS1
RBM8B	0.689534205027605	0.0509645703509877	0.763238126200093	0.445321394863128	NA	RBM8B
RBMS3-AS2	0.177961474072016	-0.0133525996686822	0.212664076059282	0.83158898892791	NA	RBMS3-AS2
RBMS3-AS3	0.391978333001525	1.13746944615552	0.100466179725903	0.919974231626368	NA	RBMS3-AS3
RBMS3;RPS12P5	0.034511004899944	0.994837318946629	0.212673365818385	0.831581742509919	NA	RBMS3;RPS12P5
RBMX2P2	0.0917871785872936	0.0509645703509881	0.0525292561648792	0.958106984459462	NA	RBMX2P2
RBMX2P5	0.390129733026951	0.72432354893531	-0.517303281096687	0.604944463979863	NA	RBMX2P5
RBMXP2	1.29665661758353	0.0509645703509876	-0.866022412310061	0.386477871230611	NA	RBMXP2
RBP2	0.270888214486593	0.206256543049773	0.345821385445771	0.729476952382349	NA	RBP2
RBP3	0.19768562699488	0.644879284472417	0.515490810540005	0.60621008946615	NA	RBP3
RBP5	0.283972897536633	0.206256543049773	0.21087318177918	0.832986231407042	NA	RBP5
RBPJP2	0.206297715546938	0.0857757025409664	-0.232498006538045	0.816151235353919	NA	RBPJP2
RBPJP5	0.164498712152734	1.53515499229827	0.212667909567789	0.831585998622045	NA	RBPJP5
RBPJP6	0.232017168655563	-0.211551243854667	-0.364227037629303	0.715688478501397	NA	RBPJP6
RBPJP7	0.179777613407997	0.206256543049774	-0.234036723940253	0.814956468654242	NA	RBPJP7
RBPMS-AS1	0.25087671988307	-0.104327402347798	0.379883163823625	0.704032145477001	NA	RBPMS-AS1
RBPMS;CTD-2373N4.3	0.343460523430713	-0.490478088930385	0.196284099991664	0.844387805693964	NA	RBPMS;CTD-2373N4.3
RBPMS2;MIR1272	0.0254620043163628	-0.104327402347798	-0.107582940997331	0.914326529553871	NA	RBPMS2;MIR1272
RBPMS2P1	0.163527393561411	0.0509645703509877	-0.107591920581318	0.914319406228417	NA	RBPMS2P1
RC3H1;RC3H1-IT1	0.414901667274095	0.102557468675199	0.34224466785048	0.732166772505602	NA	RC3H1;RC3H1-IT1
RCC1;SNHG3;SNORA73A	0.16809010227655	-0.104327402347798	-0.319561021941178	0.749301126085724	NA	RCC1;SNHG3;SNORA73A
RCC2;AC004824.1	1.17560554075098	-0.104327402347798	-1.0017630743916	0.316458035236066	NA	RCC2;AC004824.1
RCC2P3	0.0561041797402104	0.361548515748559	-0.107585829239568	0.914324238367974	NA	RCC2P3
RCC2P4	0.121181590295124	0.361548515748559	-0.107590223379228	0.914320752584566	NA	RCC2P4
RCC2P7	0.684077295001393	1.61651364882902	-1.34490678150369	0.178655339981879	NA	RCC2P7
RCC2P8	0.521244429472881	0.0509645703509877	-0.6988180617044	0.484665739470347	NA	RCC2P8
RCE1	1.16918902710925	-0.414911347745369	-0.565487123413476	0.571742480182674	NA	RCE1
RCL1;MIR101-2	0.0406990097693756	-2.2200843429439	-0.10758294099733	0.914326529553871	NA	RCL1;MIR101-2
RCN1;PAUPAR	0.025920074853891	-0.104327402347798	-0.107582940997331	0.914326529553871	NA	RCN1;PAUPAR
RCSD1	1.09888166508032	0.0509645703509878	2.09963129691719	0.0357612874593555	NA	RCSD1
RCVRN	0.0401975813024593	0.0509645703509878	0.0525322152944094	0.958104626671075	NA	RCVRN
RDH10	1.428640923984	0.206256543049773	0.924092068990476	0.355438382218236	NA	RDH10
RDH10-AS1	0.194221938045992	-0.0122042753910991	0.342249228150049	0.732163340892382	NA	RDH10-AS1
RDH12	1.09007531576142	-0.134645301374596	-2.07632146211372	0.0378642296134095	NA	RDH12
RDH14	0.173943900338436	0.206256543049773	0.241943234767467	0.808824148620353	NA	RDH14
RDH16	0.0490233999462287	-0.780002884463025	0.0525322152944093	0.958104626671075	NA	RDH16
RDM1	0.316689079315476	0.273530556089013	-0.500079003980331	0.617019449426446	NA	RDM1
REC114	0.31866067013447	0.0509645703509877	0.619396158275713	0.535655411361806	NA	REC114
REEP2	1.11462277197449	0.0509645703509878	-1.46188603532975	0.143772442348156	NA	REEP2
REG4	0.028881261253314	0.050964570350988	0.0525321444071169	0.958104683152963	NA	REG4
REL;RP11-373L24.1	0.292571008999465	3.47033350554064	0.24412592406691	0.8071332953465	NA	REL;RP11-373L24.1
RELA	1.24574256452487	0.0509645703509878	-1.24379269533557	0.21357586950389	NA	RELA
RELB	1.11053977760818	0.648154178438393	1.16365141632873	0.244565305627262	NA	RELB
RELT	0.365756341876033	-0.830463556267266	0.120008796639302	0.904476179612995	NA	RELT
REN	0.921249938937021	-0.762694995081115	0.342236170025621	0.732173167110351	NA	REN
RENBP	0.97563753979628	0.0509645703509877	0.464157207899872	0.642535117299025	NA	RENBP
REP15	0.0449068661096251	-0.108630326339958	0.0525322152944093	0.958104626671075	NA	REP15
REPS2	1.49059935225027	0.206256543049773	-0.765637243687747	0.443892177470114	NA	REPS2
RERE;RP4-633I8.4	0.0339807695339172	-0.408574575742809	0.212673365818385	0.831581742509919	NA	RERE;RP4-633I8.4
RERG;METTL8P1	0.025920074853891	0.477601429309212	-0.107582940997331	0.914326529553871	NA	RERG;METTL8P1
RERGL	0.469208034190741	0.0509645703509877	-0.107254737641365	0.914586891468739	NA	RERGL
RET	0.768607000471084	-1.44507707779862	-1.05572464149958	0.291094035818803	NA	RET
RETNLB	0.107060943964451	0.0509645703509877	0.212670477576148	0.831583995463524	NA	RETNLB
RFC1;RNU6-32P	0.0269469322713552	-0.104327402347798	0.0525322520128047	0.958104597414431	NA	RFC1;RNU6-32P
RFC3;RP11-142E9.1	1.14060323362969	0.0509645703509878	0.109410342088633	0.912877031193791	NA	RFC3;RP11-142E9.1
RFESD	6.57290563501717	0.0509645703509879	-0.858242392065018	NA	NA	RFESD
RFFL	0.233722254060541	0.206256543049773	0.212661812849436	0.831590754332644	NA	RFFL
RFNG	0.282589271165719	0.206256543049774	0.0589125289668297	0.953021778713016	NA	RFNG
RFPL1S	0.0666190846232666	0.206256543049774	-0.2821301332225	0.777843728380631	NA	RFPL1S
RFPL2	0.153781837907837	-0.104327402347798	0.0525237302856586	0.958111387395065	NA	RFPL2
RFPL3S	0.152611911196516	-0.648752824889663	0.0525267319066235	0.958108995749471	NA	RFPL3S
RFWD2P1	0.653123726883622	0.0509645703509877	-0.817573501961273	0.413600763231111	NA	RFWD2P1
RFX2	1.45423331632865	1.40910665172471	1.16015703998611	0.245984874230266	NA	RFX2
RFX3;AL365202.1	0.0854350135326696	0.033102040598175	-0.0702187159348573	0.944019577931675	NA	RFX3;AL365202.1
RFX7;RP11-5N19.3	0.185223340390114	0.0509645703509878	-0.107592838354062	0.914318678177934	NA	RFX7;RP11-5N19.3
RFX8	0.338971325984515	0.206256543049773	-0.563659407673777	0.572985947901435	NA	RFX8
RFXAP	1.45652820265943	-0.104327402347798	0.367597528354601	0.713173358070266	NA	RFXAP
RGAG1	34.3202846387848	-0.523576203850693	-0.948418471715449	NA	NA	RGAG1
RGAG4	0.23679563473077	0.627035954504136	-0.107594597661139	0.91431728255555	NA	RGAG4
RGCC	0.691773037512784	0.0509645703509878	0.0678589905171296	0.945897884292045	NA	RGCC
RGL2	0.974125364356648	-1.01770871677066	1.80599228941326	0.0709195439796617	NA	RGL2
RGL4	0.0317538384804109	0.0509645703509882	0.0525322152944091	0.958104626671075	NA	RGL4
RGS1	0.929932388892971	0.0509645703509877	0.4250323671611	0.670813079768499	NA	RGS1
RGS10	0.968958065258776	0.0509645703509878	1.38334824634108	0.166558111219086	NA	RGS10
RGS11	0.0518401497077821	-0.657623851688561	-0.234030347069813	0.814961419212006	NA	RGS11
RGS13	0.956439681602315	0.0509645703509878	0.836149183042317	0.403070982355828	NA	RGS13
RGS17	1.44042729283861	0.0509645703509878	-1.23836659558334	0.215580160870455	NA	RGS17
RGS2	1.17305443498421	-1.73929288608846	0.965134560302604	0.334477418613647	NA	RGS2
RGS20	0.613762399921602	-0.0805359892039332	-0.757145157356262	0.448962902515546	NA	RGS20
RGS22	0.145016096077704	0.0509645703509878	-0.107588717481805	0.91432194718279	NA	RGS22
RGS5	29.0599716496866	-0.104327402347798	0.22345902547285	NA	NA	RGS5
RGS7BP	0.664062648473543	-0.525652342462916	-1.09081692205346	0.27535344885507	NA	RGS7BP
RGS8	0.347651231369223	3.02778350369078	0.0525183876151926	0.958115644353963	NA	RGS8
RGS9	0.57742927410702	-0.926957017130377	0.0811447652896175	0.935326825488543	NA	RGS9
RGS9BP	0.300286972863953	0.0509645703509877	0.247308057153001	0.804669823721218	NA	RGS9BP
RHBDD3	0.983027893466181	0.206256543049774	-1.799023234901	0.0720150053823351	NA	RHBDD3
RHBDF1	1.35966839418085	0.0509645703509877	-0.0917910980087303	0.926864016962322	NA	RHBDF1
RHBDF1P1	0.175951461092	-0.401382732679287	0.0525246666320378	0.958110641328576	NA	RHBDF1P1
RHBDL3	0.115378789072668	0.0509645703509877	-0.168083435726701	0.866517640328163	NA	RHBDL3
RHBG	0.255359214650635	0.0509645703509878	0.212663231208537	0.831589647949115	NA	RHBG
RHCE	0.389742389740658	0.0509645703509877	0.816013990599858	0.414492133960196	NA	RHCE
RHD	0.0872810751282861	-2.26552090190397	0.0525292561648791	0.958106984459462	NA	RHD
RHEBL1	0.182575813881998	0.781144257576679	-0.280485385607291	0.779105136261378	NA	RHEBL1
RHNO1	1.0060884287507	-0.118264649420974	-1.1046568605621	0.269308302773213	NA	RHNO1
RHNO1;TULP3;RP11-372B4.3	0.025920074853891	-0.00916210026114844	-0.107582940997331	0.914326529553871	NA	RHNO1;TULP3;RP11-372B4.3
RHOA;RHOA-IT1	0.0583998138749721	0.672132461146131	0.0525322152944093	0.958104626671075	NA	RHOA;RHOA-IT1
RHOB	0.294146706886008	0.0509645703509878	-0.136581171866772	0.891361859690987	NA	RHOB
RHOBTB3;HSPD1P11	0.839529307626344	0.0509645703509877	1.28416197994889	0.199085285180237	NA	RHOBTB3;HSPD1P11
RHOC	0.0629899551351418	0.135888497212112	0.0525322152944092	0.958104626671075	NA	RHOC
RHOD	0.72898542422566	0.0509645703509878	0.0888800228408973	0.929177260172203	NA	RHOD
RHOH	0.20949697699122	0.0509645703509876	-0.478173875389686	0.632526454967322	NA	RHOH
RHOJ	0.287817158734263	0.0509645703509878	0.242345287456636	0.808512625092241	NA	RHOJ
RHOQP2	0.376890597004259	0.291854904374889	0.261475194247463	0.793726076430122	NA	RHOQP2
RHOQP3	0.151396926594202	0.206256543049773	0.052526367926778	0.958109285763015	NA	RHOQP3
RHOT1;CTD-2095E4.3	0.332025153749513	0.206256543049774	0.052522411049791	0.958112438542109	NA	RHOT1;CTD-2095E4.3
RHOV	0.415774581696783	0.0509645703509878	0.0863525943955752	0.93118613029393	NA	RHOV
RHOXF1-AS1	1.01830575126728	0.36154851574856	0.256993622818717	0.79718369603807	NA	RHOXF1-AS1
RHOXF1P1	0.231648395224815	-0.0895623510594008	0.0525236531410559	0.958111448862707	NA	RHOXF1P1
RHPN1	0.443111208202555	-0.734352677039326	-0.230950859541586	0.817352978391193	NA	RHPN1
RIBC2	0.092544241373789	-0.0204679038000818	0.0525293270521719	0.958106927977566	NA	RIBC2
RILP	0.151011353456478	0.0509645703509877	-0.280483336427368	0.779106708204615	NA	RILP
RILPL1;RP11-972P1.7	0.0339807695339172	-0.511919399137794	0.212673365818385	0.831581742509919	NA	RILPL1;RP11-972P1.7
RIMBP2	0.771086795484979	0.0509645703509877	-0.189922388084818	0.849369948602373	NA	RIMBP2
RIMBP2;RP11-117L5.4	0.0476373752641638	-1.35601054738272	0.0525322152944092	0.958104626671075	NA	RIMBP2;RP11-117L5.4
RIMBP2;RP11-662M24.2	0.189787275284059	0.0509645703509877	0.212663792236504	0.831589210322303	NA	RIMBP2;RP11-662M24.2
RIMBP3B	0.0980467998924573	-0.49298666677894	0.0525293839971029	0.958106882604727	NA	RIMBP3B
RIMBP3C	0.0561041797402104	-0.259619375046583	-0.107585829239568	0.914324238367974	NA	RIMBP3C
RIMKLA	0.812747662274863	-0.896181355579122	-0.372133474763999	0.709793473985106	NA	RIMKLA
RIMKLBP1	1.31039182404701	0.270373597018669	-1.47507348533774	0.140192788003093	NA	RIMKLBP1
RIMKLBP2	0.0490233999462287	-0.104327402347798	0.0525322152944093	0.958104626671075	NA	RIMKLBP2
RIMS2;RP11-771F20.1	0.0865551745876159	-0.106792689883698	-0.107588788388286	0.914321890934097	NA	RIMS2;RP11-771F20.1
RIMS3	0.272408006701252	-1.83249231953224	0.0584582205262658	0.953383640742099	NA	RIMS3
RIMS4	0.209150897279335	-0.259619375046583	-0.390933738642605	0.695846214679225	NA	RIMS4
RIN1	0.872765523765585	-2.92552106920337	-0.406481462933705	0.684388874583713	NA	RIN1
RINL	1.01440654493467	0.206256543049773	-0.766409209086189	0.443432854971932	NA	RINL
RIPK3	0.223696242543817	0.0509645703509878	0.0525244439885076	0.958110818727536	NA	RIPK3
RIPPLY2	0.0317538384804109	-0.104327402347798	0.0525322152944091	0.958104626671075	NA	RIPPLY2
RIPPLY3	0.037207294963712	0.623410897055414	0.0525322152944092	0.958104626671075	NA	RIPPLY3
RIT2	0.290499849604413	0.206256543049773	-0.57544363809368	0.564991298427682	NA	RIT2
RLN1	0.189495099923726	0.206256543049773	-0.107594142333744	0.914317643757451	NA	RLN1
RLN2	0.138539236970411	-2.78673922179528	-0.282135937095209	0.777839278245218	NA	RLN2
RLTPR	0.521739360764558	0.0509645703509877	-0.678776625733525	0.49727940623805	NA	RLTPR
RMDN1;NTAN1P2	0.0878349565666231	0.0509645703509877	0.0525293270521719	0.958106927977566	NA	RMDN1;NTAN1P2
RMDN2-AS1	0.264479835341269	0.0509645703509877	0.212659731686592	0.831592377733337	NA	RMDN2-AS1
RMND1;HSPA8P15	0.286856568341576	0.206256543049773	0.34581955049414	0.729478331482016	NA	RMND1;HSPA8P15
RMRP	0.037207294963712	0.0509645703509878	0.0525322152944092	0.958104626671075	NA	RMRP
RMST;RMST_2	0.124797996512032	2.05316741922191	0.0525268946715029	0.95810886606092	NA	RMST;RMST_2
RMST;RMST_3	0.0406990097693756	0.361548515748559	-0.10758294099733	0.914326529553871	NA	RMST;RMST_3
RMST;RMST_6	0.115353795372119	0.361548515748559	-0.230944122585433	0.817358212248229	NA	RMST;RMST_6
RMST;RMST_8	0.0513820791702539	0.0509645703509877	-0.232491384972004	0.816156377721846	NA	RMST;RMST_8
RMST;RMST_9	0.0406990097693756	0.361548515748559	-0.10758294099733	0.914326529553871	NA	RMST;RMST_9
RN7SK	0.727903642304529	0.0509645703509878	0.924093738361228	0.355437513136794	NA	RN7SK
RN7SKP203	0.219225463505601	0.0509645703509878	0.212661497993132	0.831590999934687	NA	RN7SKP203
RN7SL101P	0.539257399408515	-3.66967211427519	0.0525219945137922	0.958112770431664	NA	RN7SL101P
RN7SL239P	0.133858095713875	0.0509645703509877	0.0525248732744553	0.95811047667906	NA	RN7SL239P
RN7SL325P	0.028881261253314	0.0509645703509878	0.0525321444071169	0.958104683152963	NA	RN7SL325P
RN7SL396P	0.0339807695339172	-0.104327402347798	0.212673365818385	0.831581742509919	NA	RN7SL396P
RN7SL4P	0.156032734725505	0.0509645703509878	0.212665727102579	0.831587701040954	NA	RN7SL4P
RN7SL605P	0.025920074853891	0.0509645703509878	-0.107582940997331	0.914326529553871	NA	RN7SL605P
RNA5SP343	0.0629059173339796	0.0509645703509879	0.0525322152944093	0.958104626671075	NA	RNA5SP343
RNASE4;RP11-903H12.5	0.0690220097998879	0.206256543049773	0.345832818500001	0.729468359629904	NA	RNASE4;RP11-903H12.5
RNASE6	0.0644297867393933	0.206256543049774	0.0525322152944093	0.958104626671075	NA	RNASE6
RNASEH1P1	0.156601051597213	-0.305686748633072	0.0525247479080442	0.958110576569098	NA	RNASEH1P1
RNASEH1P2	0.282196432372908	0.482642066769548	-0.0702276180321157	0.944012492577249	NA	RNASEH1P2
RNASEH2B-AS1	0.127886917404894	-0.104327402347798	0.0525266013240286	0.958109099795674	NA	RNASEH2B-AS1
RNASEH2C	1.12124801223148	0.0509645703509878	-0.258120402533458	0.796313986037087	NA	RNASEH2C
RNASEK	1.04835221481908	-2.9471496995195	0.746056512835604	0.455633277508032	NA	RNASEK
RNASEK;RNASEK-C17orf49	0.395955387573461	0.206256543049773	0.664855607543727	0.506142851703862	NA	RNASEK;RNASEK-C17orf49
RND2	1.40575370429513	0.206256543049773	-1.50162466942533	0.133194068553162	NA	RND2
RNF103-CHMP3	0.610420721526077	0.0509645703509877	-0.717393682632147	0.473131216519052	NA	RNF103-CHMP3
RNF112	0.102554840505443	0.206256543049773	0.212670477576148	0.831583995463524	NA	RNF112
RNF122	0.865044661865521	0.0509645703509876	-0.650536484028534	0.515345743017698	NA	RNF122
RNF126	0.639247174605255	-0.104327402347798	0.773496055984088	0.439228861990662	NA	RNF126
RNF138	0.865915665457871	-0.631514168545047	-1.44855963336394	0.147460601086441	NA	RNF138
RNF139-AS1	0.963309195737185	0.0509645703509878	0.245495970579111	0.806072427746782	NA	RNF139-AS1
RNF144B	1.26383177475755	-0.941639712716564	-1.00021319020964	0.317207347281527	NA	RNF144B
RNF149;SNORD89	0.57270700694559	0.0509645703509878	-0.139829616813197	0.888794612342252	NA	RNF149;SNORD89
RNF157	0.532081039793899	0.0509645703509879	0.149540295670833	0.881127315464081	NA	RNF157
RNF157;ATF4P3	0.324880851485377	-0.156823142135366	0.0525222362167622	0.958112577846409	NA	RNF157;ATF4P3
RNF166	0.525463021703625	0.00764274422456289	-0.19254856447276	0.847312530578375	NA	RNF166
RNF17	0.0301841048863193	0.0509645703509878	0.0525322152944093	0.958104626671075	NA	RNF17
RNF175	0.795691918281829	0.361548515748559	-0.656903266416999	0.511243117803565	NA	RNF175
RNF182	0.672817899218121	0.0509645703509878	-1.02948818604645	0.303250328464848	NA	RNF182
RNF183	0.0821141610733371	0.110562081549651	0.0525293270521719	0.958106927977566	NA	RNF183
RNF185-AS1	0.0754118671528083	1.8443311273471	-0.107585829239568	0.914324238367975	NA	RNF185-AS1
RNF19A;KB-173C10.2	0.154006922713656	-0.244741883387403	0.0525274401636262	0.958108431421199	NA	RNF19A;KB-173C10.2
RNF19BPX	0.05466623448442	0.0509645703509877	0.0525322152944092	0.958104626671075	NA	RNF19BPX
RNF207	0.855613459290714	0.432396144675459	0.109553034859936	0.912763859125015	NA	RNF207
RNF212	0.795456038739733	-0.37143315655827	0.29341389190125	0.76920580829744	NA	RNF212
RNF212;RP11-20I20.1	0.21754122293375	0.769037371825217	0.567699532789119	0.570239008865258	NA	RNF212;RP11-20I20.1
RNF212B	0.221352089730714	0.313029179780865	0.345823806121075	0.72947513307006	NA	RNF212B
RNF213;CTD-2047H16.2	0.116799627749944	-0.104327402347798	0.0525286665427341	0.958107454261261	NA	RNF213;CTD-2047H16.2
RNF213;CTD-2047H16.3	0.547502337660673	0.0509645703509877	0.310294792319306	0.756336790984153	NA	RNF213;CTD-2047H16.3
RNF215;RP4-539M6.21	0.155175594916136	0.0509645703509878	0.0525501713972131	0.958090319535486	NA	RNF215;RP4-539M6.21
RNF216;RNF216-IT1	1.30363271660159	0.0509645703509877	0.234705099618734	0.814437629367368	NA	RNF216;RNF216-IT1
RNF217-AS1	0.235757311807408	-0.403212579579347	0.115944537509643	0.90769649786968	NA	RNF217-AS1
RNF219-AS1;LINC00446	0.188280272330268	0.050964570350988	0.181586155134782	0.855907514810036	NA	RNF219-AS1;LINC00446
RNF26	0.218570257743845	-0.353395798909975	-0.230949284092788	0.817354202336945	NA	RNF26
RNF2P1	0.263611068692826	-0.585193164169881	0.0525189050312558	0.958115232084629	NA	RNF2P1
RNF32	0.18113937938914	0.206256543049773	-0.361832969368211	0.717476853111752	NA	RNF32
RNF5	1.04430798625882	0.0509645703509877	0.623401448069766	0.533020746631808	NA	RNF5
RNF5P1	0.132802030648808	0.206256543049773	0.374356481306652	0.708139115781126	NA	RNF5P1
RNFT1	0.295811139260435	0.050964570350988	0.510452441929396	0.609734524906319	NA	RNFT1
RNMT	18.3525835785415	0.0509645703509877	-3.66911383489372	NA	NA	RNMT
RNPC3;AMY2B	0.441890830090723	0.206256543049773	0.088237006971465	0.929688304702177	NA	RNPC3;AMY2B
RNPEPL1	0.205176594369519	0.0509645703509877	0.0575676593253095	0.954093011053166	NA	RNPEPL1
RNU1-27P	0.101361522198779	0.0509645703509877	0.0525275015416478	0.958108382516137	NA	RNU1-27P
RNU1-28P	0.332483559586454	0.0509645703509877	-0.107598827036097	0.914313927479831	NA	RNU1-28P
RNU1-3	0.0401975813024593	-0.227740799488236	0.0525322152944094	0.958104626671075	NA	RNU1-3
RNU1-47P	0.0401975813024593	0.0509645703509877	0.0525322152944094	0.958104626671075	NA	RNU1-47P
RNU2-22P	0.0689611334441228	-0.194436673268002	0.0525293270521718	0.958106927977566	NA	RNU2-22P
RNU4-1	0.0583998138749721	0.802347186194748	0.0525322152944093	0.958104626671075	NA	RNU4-1
RNU5A-8P	0.0441550266304711	0.198064149503308	0.212673365818385	0.831581742509919	NA	RNU5A-8P
RNU5D-1	0.089220981248688	0.0509645703509878	0.0525293270521719	0.958106927977566	NA	RNU5D-1
RNU5E-4P	0.171913064436942	0.154479927301722	0.0525265394841655	0.958109149068726	NA	RNU5E-4P
RNU6-1001P	0.16399870345326	0.127529066361268	0.0525276346103593	0.95810827648904	NA	RNU6-1001P
RNU6-1176P	0.034511004899944	0.261201738833944	0.212673365818385	0.831581742509919	NA	RNU6-1176P
RNU6-1246P	0.034511004899944	0.206256543049773	0.212673365818385	0.831581742509919	NA	RNU6-1246P
RNU6-1254P	0.0317538384804109	0.0509645703509877	0.0525322152944091	0.958104626671075	NA	RNU6-1254P
RNU6-2	0.0763860129490885	-0.363114285201689	-0.31955533803529	0.749305435442207	NA	RNU6-2
RNU6-33P	0.0347128573834327	0.0509645703509877	0.0525322152944092	0.958104626671075	NA	RNU6-33P
RNU6-367P	0.0317538384804109	0.472780309576143	0.0525322152944091	0.958104626671075	NA	RNU6-367P
RNU6-6P	0.0269469322713552	0.0509645703509878	0.0525322520128047	0.958104597414431	NA	RNU6-6P
RNU6-916P	0.0254620043163628	0.0509645703509878	-0.107582940997331	0.914326529553871	NA	RNU6-916P
RNVU1-3	0.0339807695339172	0.206256543049773	0.212673365818385	0.831581742509919	NA	RNVU1-3
RNY3	0.05466623448442	0.439570780443993	0.0525322152944092	0.958104626671075	NA	RNY3
RNY4	0.0944231377604857	-2.11755396235617	-0.107588717481805	0.91432194718279	NA	RNY4
ROBO2;RP11-550F7.1	1.02111816771133	0.062889973698872	-1.47174120833083	0.141090775117886	NA	ROBO2;RP11-550F7.1
ROBO2P1	0.346644626689149	0.0509645703509879	0.217663564526551	0.827691254298989	NA	ROBO2P1
ROBO3	0.598908941305384	0.206256543049773	-0.151985816527476	0.879198122458162	NA	ROBO3
ROBO4	1.04296006785691	0.0509645703509877	0.433099453875438	0.664942519517693	NA	ROBO4
ROCK1P1	0.899988100127586	-0.353879876706317	0.270955983712259	0.786424886147096	NA	ROCK1P1
ROM1	0.37482459273277	-0.211748035559967	0.216006084206607	0.82898300500845	NA	ROM1
ROMO1	0.889714088324271	-2.3050716111562	-0.150591808548599	0.880297723529811	NA	ROMO1
ROPN1L	0.154266307544965	0.00416886667451373	-0.107593592719118	0.914318079755505	NA	ROPN1L
ROR1-AS1	0.535526404153451	0.0509645703509878	-0.192751551704533	0.847153547987853	NA	ROR1-AS1
RORA-AS1	1.22143868586411	-3.08552131373353	-0.95321860847185	0.340479319938939	NA	RORA-AS1
RORB	1.49320721464006	0.206256543049774	0.140721378561467	0.888090055504803	NA	RORB
RORB-AS1	0.0903498615932843	0.0509645703509879	-0.107585829239568	0.914324238367974	NA	RORB-AS1
ROS1	0.0441550266304711	0.0509645703509878	0.212673365818385	0.831581742509919	NA	ROS1
ROS1;RP1-179P9.3	0.034511004899944	-0.241196130910305	0.212673365818385	0.831581742509919	NA	ROS1;RP1-179P9.3
RP1-100J12.1	0.0629899551351418	-0.259619375046583	0.0525322152944092	0.958104626671075	NA	RP1-100J12.1
RP1-101G11.2	0.396192431026485	-2.09227438963748	0.307945052809884	0.758124143263023	NA	RP1-101G11.2
RP1-102E24.1	0.0490233999462287	0.0509645703509878	0.0525322152944093	0.958104626671075	NA	RP1-102E24.1
RP1-102E24.9	0.0601718427611312	0.0509645703509877	0.0525322152944092	0.958104626671075	NA	RP1-102E24.9
RP1-102G20.5	0.12350880420882	0.0509645703509878	-0.107588660536672	0.914321992356226	NA	RP1-102G20.5
RP1-102K2.9	0.0583998138749721	-0.104327402347798	0.0525322152944093	0.958104626671075	NA	RP1-102K2.9
RP1-104O17.2	0.0583998138749721	0.0509645703509879	0.0525322152944093	0.958104626671075	NA	RP1-104O17.2
RP1-107N3.1	0.0254620043163628	-1.78494646923011	-0.107582940997331	0.914326529553871	NA	RP1-107N3.1
